a,b,c,d,e,text
"0","2327913799","Thu Jun 25 08:56:38 PDT 2009","NO_QUERY","ilovebabyjelly","Too sick to get off the floor. Bleh "
"0","2327914317","Thu Jun 25 08:56:40 PDT 2009","NO_QUERY","litlangel","while it was bright and sunny and now i get out and its dark! "
"0","2327914451","Thu Jun 25 08:56:41 PDT 2009","NO_QUERY","mondayxeyes","@dommerghz Definitely, once my old computer is set up again.  All my good ATL shit is on it. Oh, &amp; you're in luck! You just WON the game!"
"0","2327914576","Thu Jun 25 08:56:41 PDT 2009","NO_QUERY","_Cheeky_Monkey_","@jonaskevin hey! i wish you guys could come to singapore! i was really sad when i saw that you were going to Peru  cuz im from there. ily"
"0","2327914593","Thu Jun 25 08:56:41 PDT 2009","NO_QUERY","clairelorimer","@spode nooooo! I want a beer in the sun! I just had a Magnum but its so hot in this office that it came off stick and fell onto keyboard "
"0","2327914605","Thu Jun 25 08:56:41 PDT 2009","NO_QUERY","SUMMERWALKER","@LUVDOLLICIA hey mama! Nah I'm in ATL right now...I wiiiiiish "
"0","2327914797","Thu Jun 25 08:56:42 PDT 2009","NO_QUERY","luvvmoolahs","I'm phoneless now &amp; I'm sad "
"0","2327914899","Thu Jun 25 08:56:43 PDT 2009","NO_QUERY","carlybelden","@ZenGoalie No hockey for me all summer  I'm down in Maryland for the summer but I'll be back in NH the last week of august!"
"0","2327914952","Thu Jun 25 08:56:43 PDT 2009","NO_QUERY","onna_tarashi","@ShystieUK its not swag truss....it will hav u bussing, I wud take u but the whole *not knowing* u ting kinda hinders dat prospect "
"0","2327915147","Thu Jun 25 08:56:44 PDT 2009","NO_QUERY","KimiBananas","remaining API what is it? because of it my tweetdeck doesnt work perfectly "
"0","2327915248","Thu Jun 25 08:56:44 PDT 2009","NO_QUERY","sisho0","need to gain weight... "
"0","2327915372","Thu Jun 25 08:56:45 PDT 2009","NO_QUERY","dontcallmedom","Using XML Catalog resolver with Saxon to avoid fetching DTDs from the net http://bit.ly/saxondtd - not worky with /etc/xml/catalog for me "
"0","2327915533","Thu Jun 25 08:56:46 PDT 2009","NO_QUERY","TDDLA","What is not to hate about LA traffic! Seriously "
"0","2327915555","Thu Jun 25 08:56:46 PDT 2009","NO_QUERY","mrsgeis","Wondering why ALL the dogs are snoring now...not just Nikita...and whether they have a respiratory thing going on "
"0","2327916041","Thu Jun 25 08:56:48 PDT 2009","NO_QUERY","empirebetty","Will really no one visit me in Manchester? Even if I have a super swanky pad? "
"0","2327916420","Thu Jun 25 08:56:50 PDT 2009","NO_QUERY","cOcOfAv","@BritMichele89 you scared me yesterday, SERIOUSLY "
"0","2327916525","Thu Jun 25 08:56:50 PDT 2009","NO_QUERY","clbutler","Just took a closer look at my soap and decided to hold off from taking them out of the mold. They are just a wee bit too soft. "
"0","2327916925","Thu Jun 25 08:56:52 PDT 2009","NO_QUERY","Habeeh","What happened to @GerardoMitre? I missed his twitts "
"0","2327916955","Thu Jun 25 08:56:52 PDT 2009","NO_QUERY","nicshields","Im stepping forward in january. im sorry guys "
"0","2327916983","Thu Jun 25 08:56:52 PDT 2009","NO_QUERY","vivyvivin","My twitterberry doesn't work and connected at all. Oh wats wrong with you,baby? "
"0","2327917099","Thu Jun 25 08:56:53 PDT 2009","NO_QUERY","Bethh09","is devastated that she has lost £75!! "
"0","2327917185","Thu Jun 25 08:56:53 PDT 2009","NO_QUERY","nattysweetie","Leaving th city soon  very tierd done my fair share of walking!"
"0","2327917397","Thu Jun 25 08:56:54 PDT 2009","NO_QUERY","datn","@catecorbitt: i actually can't "
"0","2327917441","Thu Jun 25 08:56:54 PDT 2009","NO_QUERY","hotklubprod","Hey Annex, if you see a handsome black &amp; white cat frightened in the thunderstorm, love him and then send him home. My cat got outside "
"0","2327917798","Thu Jun 25 08:56:57 PDT 2009","NO_QUERY","Hanananakins","keeps getting withheld phone calls "
"0","2327917990","Thu Jun 25 08:56:57 PDT 2009","NO_QUERY","1L","@WholeFoods why doesn't your Harbor East store sell sugar-free/NSA pies?  so disappointed."
"0","2327918136","Thu Jun 25 08:56:58 PDT 2009","NO_QUERY","Lauren_Chelsea","@Bellovski I know, poor Dixie! I can't believe it! "
"0","2327918293","Thu Jun 25 08:56:58 PDT 2009","NO_QUERY","ws102","@nicoladetisi Have you got the house-moving-blues? "
"0","2327919057","Thu Jun 25 08:57:02 PDT 2009","NO_QUERY","shaylarcakes","i need money  i wish cars weren't so expensive."
"0","2327919075","Thu Jun 25 08:57:02 PDT 2009","NO_QUERY","Nileylover2","i miss news about niley  i was hear about niley!"
"0","2327919136","Thu Jun 25 08:57:02 PDT 2009","NO_QUERY","realityscars","@bittytrick i forgot! I just ate cereal! "
"0","2327919224","Thu Jun 25 08:57:03 PDT 2009","NO_QUERY","mostlikelyhigh","Ugh, ive been denied so many cravings. Now its red velvet cake and nachos "
"0","2327919653","Thu Jun 25 08:57:05 PDT 2009","NO_QUERY","konstiwinter","learning for economy test tomorrow  cheer me up #trackle"
"0","2327928320","Thu Jun 25 08:57:43 PDT 2009","NO_QUERY","Potterchik","First sunny day in two weeks, and I am gallery sitting. "
"0","2327928453","Thu Jun 25 08:57:44 PDT 2009","NO_QUERY","HahBOOM","@edibow aw i want to come  xx"
"0","2327929044","Thu Jun 25 08:57:47 PDT 2009","NO_QUERY","gsturla","@ home with the flu "
"0","2327929135","Thu Jun 25 08:57:47 PDT 2009","NO_QUERY","riggsbecca","Wish i could go see @DoreTaylor &amp; @ChrisCashMusic play tonite!! "
"0","2327929434","Thu Jun 25 08:57:49 PDT 2009","NO_QUERY","mafafe","Ok Darnell, I'm working , its not busy "
"0","2327929441","Thu Jun 25 08:57:49 PDT 2009","NO_QUERY","GlamorousMichi","http://twitpic.com/8dn7g - @ laguna beach, summer 2007. California i miss uuu "
"0","2327929564","Thu Jun 25 08:57:49 PDT 2009","NO_QUERY","AQUIN0","I think I should start on my summer work "
"0","2327929592","Thu Jun 25 08:57:49 PDT 2009","NO_QUERY","aaTurley","@HannahxCx you are going without me!  im gonna miss ya!"
"0","2327930441","Thu Jun 25 08:57:53 PDT 2009","NO_QUERY","BatmanCarroll","sirius stock is kicking ass, too bad i sold 1000 shares earlier this month "
"0","2327930939","Thu Jun 25 08:57:56 PDT 2009","NO_QUERY","boriori","what happened to my sunny day? "
"0","2327931022","Thu Jun 25 08:57:56 PDT 2009","NO_QUERY","AndrewSeager","@mahlonlandis  Those are some really long hours, hope you get a break soon. You deserve one. "
"0","2327931072","Thu Jun 25 08:57:56 PDT 2009","NO_QUERY","fcoo","and It's not supporting opengl  I want to turn my page in photoshop as in painter.  can't seem to make the driver work over windows 7."
"0","2327931096","Thu Jun 25 08:57:56 PDT 2009","NO_QUERY","blairpare","so glad that the weather is good...but i miss u "
"0","2327931176","Thu Jun 25 08:57:57 PDT 2009","NO_QUERY","Ambahhhh","Turtles are faster than they look. "
"0","2327931482","Thu Jun 25 08:57:58 PDT 2009","NO_QUERY","jozegal","Entire body aches like shit from 3 hrs of badminton! "
"0","2327931634","Thu Jun 25 08:57:59 PDT 2009","NO_QUERY","ashleymackenzie","@caramuise It's disgusting. When I danced I got like a warty thing from my pointe shoes, ignored it and now my foot is covered  fml."
"0","2327931816","Thu Jun 25 08:57:59 PDT 2009","NO_QUERY","RochelleEastman","It is once again hot outside  The pool is even hot"
"0","2327932217","Thu Jun 25 08:58:01 PDT 2009","NO_QUERY","nparmalee","@sciencegoddess Oh no! That's terrible! So sorry to hear about the -80C loss  Sad to say but the TA is probably more easily replaced "
"0","2327932328","Thu Jun 25 08:58:02 PDT 2009","NO_QUERY","banquier","@bananza I think I just cried a little (via @simonmcconico) x2 "
"0","2327932542","Thu Jun 25 08:58:02 PDT 2009","NO_QUERY","Riara","Three stitches and a bandage thing that's full of blood already but apparently I have to leave it on for TWO FREAKING DAYS "
"0","2327933100","Thu Jun 25 08:58:05 PDT 2009","NO_QUERY","stevesevy","Disappointed that our 5 year old tv has a problem with the convergence at the bottom.  Likely fixable for about $70 if I do it or ++$$.  "
"0","2327933156","Thu Jun 25 08:58:05 PDT 2009","NO_QUERY","ALISHAJACOBS","WELL HENRY IS OUT OF TOWN AGAIN! "
"0","2327933210","Thu Jun 25 08:58:05 PDT 2009","NO_QUERY","BLBWash","Dealing with a fussy, sick baby, poor guy, thrush "
"0","2327933400","Thu Jun 25 08:58:06 PDT 2009","NO_QUERY","OLIDIAOLLER","change is good... but i don't like the way some of my friends are changing. this has to be the hardest part of life... friends changing "
"0","2327934005","Thu Jun 25 08:58:09 PDT 2009","NO_QUERY","ebbecor101","Work today...never got to see movie yesterday because relatives were in town. Bartledoo. "
"0","2327934029","Thu Jun 25 08:58:09 PDT 2009","NO_QUERY","allingreen","You want to see how your life runs in circles that you have not closed? Keep a Diary and go back to it... "
"0","2327934277","Thu Jun 25 08:58:10 PDT 2009","NO_QUERY","MisterJack","@storiesofmac ok, understood. I'll have to buy the iPhone OS version "
"0","2327934430","Thu Jun 25 08:58:11 PDT 2009","NO_QUERY","Ta7eya","Found out why: She was so addicted that she took her laptop with her wile taking a bath! The electric shock is what killed the poor girl "
"0","2327934461","Thu Jun 25 08:58:11 PDT 2009","NO_QUERY","hurricanekayla","@EAJimmie dude, i was totally gonna go...but i thought it was tomorrow.  I guess we'll see in ohio? lol. cuz we have something cool 4 u!"
"0","2327934727","Thu Jun 25 08:58:12 PDT 2009","NO_QUERY","happiijenny"," just got woken up by a wrong number. Should have put my phone on silent. I stayed home sick today. Feeling a little better but not great~"
"0","2327934922","Thu Jun 25 08:58:13 PDT 2009","NO_QUERY","AndersEnsei","My Bugatti will make 253 mph, but there's always traffic! I coulda got a house for 1.7 million. "
"0","2327935069","Thu Jun 25 08:58:14 PDT 2009","NO_QUERY","stephanieness","trying to plan a roadtrip just makes you realize how broke as a joke i am "
"0","2327935088","Thu Jun 25 08:58:14 PDT 2009","NO_QUERY","waqaskamran","@iWeb NO  Still waiting. Almost 70 Hours have passed since payment."
"0","2327935218","Thu Jun 25 08:58:14 PDT 2009","NO_QUERY","MrsSamiE","thinks that looking for the good in people will only leave you disappointed "
"0","2327935521","Thu Jun 25 08:58:16 PDT 2009","NO_QUERY","youarefoxy","I wish my CD could hold more than 19 songs "
"0","2327936199","Thu Jun 25 08:58:19 PDT 2009","NO_QUERY","grimmx","@the_tai_pan nice, I want me a burrito right now "
"0","2327936280","Thu Jun 25 08:58:19 PDT 2009","NO_QUERY","choyna","hungry  chomp2 porridge sounds awfully tempting. but i need to be up by 9 tmr "
"0","2327936679","Thu Jun 25 08:58:21 PDT 2009","NO_QUERY","_modelcitizen","Certainly didnt expect this. 3 cases of the swine flu# found in my building. Im not safe anywhere "
"0","2327936918","Thu Jun 25 08:58:22 PDT 2009","NO_QUERY","heyitsnicolee","@BraedonG, ugh I know- I wanted to go "
"0","2327937033","Thu Jun 25 08:58:23 PDT 2009","NO_QUERY","biggee2505","@moanyboot i pay 4 my 2 and i remember at the time it was roughly 25% for 2 kids. Christ I can't get enuf of my kids. hate dads like that "
"0","2327937046","Thu Jun 25 08:58:23 PDT 2009","NO_QUERY","IrishDivaJulie","@Thahani I know! I really miss the old days!  I ADORED the attitude era! "
"0","2327937078","Thu Jun 25 08:58:23 PDT 2009","NO_QUERY","jimmyjamtweets","myspace is acting up for me  my mac keeps on freezing when ever I view my friends pages"
"0","2327937187","Thu Jun 25 08:58:23 PDT 2009","NO_QUERY","pgesme","@rainbow711 I so wish I could!! Not really part of the workplace culture  Will keep fingers crossed the sun is still out at 4:30!"
"0","2327938039","Thu Jun 25 08:58:27 PDT 2009","NO_QUERY","jozegal","Super worried for tmr's driving test! "
"0","2327938269","Thu Jun 25 08:58:29 PDT 2009","NO_QUERY","abij95","doing homework... unfortunately "
"0","2327938320","Thu Jun 25 08:58:29 PDT 2009","NO_QUERY","JackRabbitt","@JuanD_ Can't really call it then since I'm not getting paid. "
"0","2327938879","Thu Jun 25 08:58:31 PDT 2009","NO_QUERY","Active4Fashion","Ugh.. I don't feel good this morning. My head feels like it's going to explode  I wanna go home and sleep"
"0","2327939011","Thu Jun 25 08:58:32 PDT 2009","NO_QUERY","MissAmberDawn","@ChrisDca now, why do you have to be that way? "
"0","2327939046","Thu Jun 25 08:58:32 PDT 2009","NO_QUERY","vajburgess","@pibworth Hey Lauren, how are you?! Weather not so great here now. Looks like rain  What's new in Barrie?"
"0","2327939056","Thu Jun 25 08:58:32 PDT 2009","NO_QUERY","ChelseyJordannn","Dang it! We woke up late. So we wont be in cle elum for like another three hours  boo."
"0","2327939689","Thu Jun 25 08:58:35 PDT 2009","NO_QUERY","irgxana","@infobunny my bum's too big for facebook "
"0","2327939746","Thu Jun 25 08:58:35 PDT 2009","NO_QUERY","notdianakay","@BrittKay I'm sorry I couldn't be more help last night bb "
"0","2327939789","Thu Jun 25 08:58:35 PDT 2009","NO_QUERY","A009","Is not v.well "
"0","2327939823","Thu Jun 25 08:58:35 PDT 2009","NO_QUERY","Shizukafung","@FIASCoMonkey I think I will have to stop as well. My library is shrinking! "
"0","2327939966","Thu Jun 25 08:58:36 PDT 2009","NO_QUERY","ExtraordinaryMe","@cosleia Well, we have them, but they don' t really work for me. They're fine for David, but the window's on my side &amp; I sleep facing it! "
"0","2327940613","Thu Jun 25 08:58:39 PDT 2009","NO_QUERY","ryceone","i''m up! now i want to go back to sleep "
"0","2327941341","Thu Jun 25 08:58:42 PDT 2009","NO_QUERY","Tezzyy","Is missing all of her friends already "
"0","2327941448","Thu Jun 25 08:58:43 PDT 2009","NO_QUERY","princessryry77","layin in the bed not really feelin like doing the work thing today but i gotta my pockets need it. "
"0","2327941538","Thu Jun 25 08:58:43 PDT 2009","NO_QUERY","jarky","Homeward bound. "
"0","2327941992","Thu Jun 25 08:58:45 PDT 2009","NO_QUERY","Veglio","today COULD be &quot;the day&quot; GULP!  Flight imminent with unluckiest pilot in the world... regular pilot Andy in hot office having meeting..."
"0","2327942145","Thu Jun 25 08:58:46 PDT 2009","NO_QUERY","mCamz","Worst two days of my life? I fucked up so badly w/ Jordan. I regret everything "
"0","2327942399","Thu Jun 25 08:58:47 PDT 2009","NO_QUERY","luvsdance720","@aLeevz baby! I love youuu  yurr at workkk,-.-,I misss yu "
"0","2327942547","Thu Jun 25 08:58:48 PDT 2009","NO_QUERY","drnancystudy","Mourning the loss of my Canon i850, instead of replacing the printhead, I'll just go get a whole new printer, it's cheaper "
"0","2327943160","Thu Jun 25 08:58:50 PDT 2009","NO_QUERY","oliviaspruill","aww just watched the Degrassi where JT dies, it was sad "
"0","2327943882","Thu Jun 25 08:58:54 PDT 2009","NO_QUERY","Loochh","@DanniBearrr  i had no choice, my dad wiped the computer and now i have a laptop so i had to download this one. viva la sharing folders!"
"0","2327944084","Thu Jun 25 08:58:54 PDT 2009","NO_QUERY","miradlo","Konqueror works, Firefox via web works after restarting and clearing cookies as well but identifox does still not work   !identica"
"0","2327944250","Thu Jun 25 08:58:55 PDT 2009","NO_QUERY","Demo55","&quot;fatal: The remote end hung up unexpectedly&quot; is not even close to funny. "
"0","2327944594","Thu Jun 25 08:58:57 PDT 2009","NO_QUERY","Xancrus","My god its another hot day and yet another boring day at work "
"0","2327944711","Thu Jun 25 08:58:58 PDT 2009","NO_QUERY","natgates","Wants to go on holiday "
"0","2327945270","Thu Jun 25 08:59:00 PDT 2009","NO_QUERY","GiantaReyes","still very sad "
"0","2327945351","Thu Jun 25 08:59:01 PDT 2009","NO_QUERY","KeepinItRell","@swagtastic904 LMAO! I AINT SWOLE YET IM TRYNA BE LIKE YOU! I STILL GOT 6 MORE WEEKS OF THESE BULLSHIT CLASSES "
"0","2327945800","Thu Jun 25 08:59:03 PDT 2009","NO_QUERY","Camille_Clark","She wont let me do anything... "
"0","2327946047","Thu Jun 25 08:59:04 PDT 2009","NO_QUERY","BeefingJection","@drklutch yeah "
"0","2327946477","Thu Jun 25 08:59:06 PDT 2009","NO_QUERY","evolvin","@immmheidi we had a line til 12:30am "
"0","2327958259","Thu Jun 25 08:59:59 PDT 2009","NO_QUERY","Sara_Winter","@peterfacinelli Sadly I keep getting an off-line message when I submit my details "
"0","2327958740","Thu Jun 25 09:00:01 PDT 2009","NO_QUERY","ktjuju","Last day of math class! ...till Monday. Boo. "
"0","2327959233","Thu Jun 25 09:00:03 PDT 2009","NO_QUERY","iluvgreen_12","Im sitting here, in pain, waiting for a stupid meeting to start. I dont want to be here. "
"0","2327959351","Thu Jun 25 09:00:03 PDT 2009","NO_QUERY","percipere","@kickdrums so is that like......soon? idk what time it is in NY lol "
"0","2327959352","Thu Jun 25 09:00:03 PDT 2009","NO_QUERY","sexyflory","Florintina is fed up "
"0","2327959933","Thu Jun 25 09:00:05 PDT 2009","NO_QUERY","GiGGLESx912","Gah. I can't see "
"0","2327961195","Thu Jun 25 09:00:09 PDT 2009","NO_QUERY","djasher1","Is Depressed.... "
"0","2327961232","Thu Jun 25 09:00:09 PDT 2009","NO_QUERY","missladietee","@KayBella I have boxes, but I don't think they would do you any good... cause I'm here and you are there "
"0","2327961398","Thu Jun 25 09:00:09 PDT 2009","NO_QUERY","LilithGaea","@FerretsFIRST I just put a lost add in craigslist, apparently someone else lost their wuzzle too around me "
"0","2327961429","Thu Jun 25 09:00:10 PDT 2009","NO_QUERY","craxy","@traveladdict I think I missed it for today  Thank you for the pw though! Will try again tomorrow before heading to a box office Saturday."
"0","2327961479","Thu Jun 25 09:00:10 PDT 2009","NO_QUERY","NSCoding","@Steaps hmm I don't know what's wrong, sorry "
